-1,0,1,2,3,4,5,6,7,8,9
15,1.82E-14,5.46E-15,5.86E-14,1.06E-11,1.59E-06,1.20E-11,3.73E-17,2.26E-10,5.91E-08,0.99999845
16,1.32E-15,7.25E-21,1.51E-14,8.15E-13,2.89E-16,2.14E-13,5.14E-18,6.71E-18,1,3.56E-11
17,1.10E-15,7.60E-11,2.20E-14,8.85E-16,1,6.34E-12,6.13E-14,1.42E-11,2.66E-11,6.66E-09
18,1.91E-12,0.99998116,2.78E-09,4.72E-12,1.80E-05,5.63E-10,6.15E-09,8.09E-09,7.88E-07,4.56E-08
19,1.77E-12,1.48E-10,1.17E-11,3.09E-15,0.9999999,2.50E-11,3.07E-11,1.86E-11,1.12E-07,7.15E-10
20,1.18E-12,1.30E-11,5.70E-13,1.68E-11,6.18E-05,1.73E-07,2.24E-10,1.42E-09,1.12E-07,0.9999379
21,1,4.67E-15,3.94E-09,5.53E-12,7.55E-13,4.35E-13,3.73E-09,9.58E-14,2.24E-08,1.65E-10
22,1,4.82E-16,4.56E-11,3.31E-12,6.90E-13,1.21E-09,2.58E-09,3.58E-10,1.29E-10,1.31E-08
23,5.79E-16,4.50E-14,1,3.08E-12,1.89E-20,6.14E-21,1.16E-18,5.44E-14,4.33E-12,1.08E-18
24,2.90E-12,1.25E-14,1,4.14E-08,3.30E-17,5.53E-16,7.01E-16,6.75E-10,2.98E-09,2.13E-15
25,7.93E-13,0.994555,0.000644182,0.004504323,4.43E-11,7.20E-10,1.59E-13,0.000296505,1.57E-09,3.60E-08
26,0.9999999,2.22E-13,4.69E-09,4.53E-12,6.88E-11,5.46E-11,6.36E-09,1.39E-11,2.26E-09,1.20E-07
27,0.9999801,2.64E-09,3.44E-06,2.12E-08,8.09E-08,2.69E-08,2.89E-07,7.29E-07,9.70E-06,5.63E-06
28,7.22E-10,1.01E-14,4.99E-18,2.40E-17,2.10E-10,9.25E-10,1,1.95E-20,1.55E-10,6.06E-16
29,1.47E-17,3.65E-09,1.02E-11,1.18E-13,0.9999999,1.90E-12,3.81E-14,6.69E-08,2.60E-08,1.12E-12
30,2.32E-06,7.51E-08,0.99997747,6.27E-09,6.49E-08,3.16E-12,9.86E-10,1.15E-06,1.90E-05,2.05E-09
31,7.88E-11,1.03E-19,0.99999976,2.10E-07,4.06E-13,2.25E-14,6.14E-13,1.73E-15,1.50E-10,7.51E-14
32,4.38E-17,5.53E-15,9.28E-20,6.63E-12,1.17E-12,0.99999774,2.51E-13,2.49E-15,2.44E-10,2.29E-06
33,5.64E-09,4.05E-10,1.37E-06,1.89E-06,6.77E-06,0.000600007,2.12E-07,4.47E-09,4.48E-06,0.99938524
34,7.84E-15,4.33E-18,1,2.58E-10,4.16E-15,3.69E-20,7.99E-18,4.95E-12,1.23E-11,4.42E-19
35,5.15E-21,6.71E-23,5.77E-14,2.17E-14,2.90E-19,5.91E-14,6.42E-20,1.25E-17,1,1.67E-14
36,6.30E-15,2.12E-13,1.14E-15,1.35E-12,1.75E-07,4.82E-09,1.29E-15,4.25E-10,3.87E-07,0.9999994
37,4.08E-14,7.54E-14,3.12E-14,7.78E-10,5.56E-07,4.00E-08,6.01E-14,1.13E-08,6.65E-07,0.9999987
38,3.30E-11,3.11E-14,5.25E-14,7.13E-16,4.88E-10,3.61E-11,1,3.36E-20,3.32E-11,1.15E-14
39,1.95E-11,1,5.13E-10,1.11E-12,3.08E-08,5.92E-10,2.20E-08,4.44E-09,1.84E-09,4.61E-11
40,1.89E-13,3.40E-11,7.62E-12,2.88E-11,1.28E-05,1.01E-10,2.60E-16,2.49E-06,2.40E-06,0.99998224
41,3.32E-12,1.20E-08,3.82E-08,6.58E-08,4.42E-13,2.67E-14,2.43E-16,0.9999999,3.72E-11,5.23E-09
42,1.60E-12,7.31E-13,1.21E-14,8.46E-17,2.32E-08,8.48E-11,1,2.63E-20,6.89E-12,2.60E-16
43,1.93E-13,1,1.12E-11,1.49E-14,2.29E-10,1.72E-11,1.70E-11,2.79E-10,5.17E-11,3.60E-13
44,8.33E-09,1.43E-12,6.21E-11,1.72E-11,1.89E-11,6.99E-08,0.99999607,1.95E-17,3.76E-06,4.98E-12
45,3.89E-11,7.27E-10,1.92E-11,1.91E-11,6.91E-11,4.86E-14,3.05E-16,1,4.81E-13,2.71E-08
46,2.94E-16,7.25E-12,8.25E-15,1,7.06E-16,9.08E-09,2.07E-16,3.62E-12,4.29E-13,1.24E-12
47,4.31E-12,1.32E-14,7.15E-09,7.53E-07,6.67E-13,8.16E-09,2.84E-11,1.65E-11,0.9999993,5.39E-09
48,0.9999999,1.14E-14,1.24E-12,9.54E-12,5.37E-14,6.48E-09,7.50E-08,1.20E-10,2.11E-10,3.63E-10
49,3.65E-09,6.78E-12,1.70E-11,6.04E-14,8.28E-07,4.27E-11,0.99999917,5.51E-17,5.84E-09,5.99E-11
50,1.09E-11,1.50E-08,3.09E-11,1.35E-10,9.45E-05,1.41E-09,1.17E-13,3.67E-08,0.000177626,0.9997278
51,1.25E-11,0.9999999,6.45E-09,7.87E-13,1.14E-07,1.05E-10,1.29E-09,1.96E-08,1.37E-09,3.49E-10
52,5.30E-18,5.93E-08,3.32E-14,1.15E-15,0.9999919,3.95E-11,4.76E-16,7.74E-06,2.77E-09,2.99E-07
53,4.39E-20,5.47E-16,1.26E-15,5.77E-18,1.40E-10,8.17E-15,1.95E-18,3.09E-17,1,1.28E-15
54,1,4.28E-15,3.12E-08,1.24E-11,3.02E-12,8.64E-14,6.58E-12,6.29E-12,9.89E-09,2.05E-09
55,4.30E-12,1,1.40E-10,3.73E-15,2.41E-09,9.86E-12,6.66E-12,5.57E-10,1.89E-11,5.94E-12
56,1.37E-17,6.25E-13,7.22E-13,1,5.96E-18,9.13E-12,4.60E-19,8.46E-12,3.59E-12,8.17E-11
57,2.34E-11,5.92E-10,1,4.01E-10,1.71E-13,7.65E-17,3.86E-12,8.46E-11,1.19E-12,2.04E-15
58,2.48E-05,6.66E-07,4.88E-05,2.06E-09,0.016632741,8.77E-05,0.98320156,2.47E-10,3.20E-06,4.18E-07
59,2.45E-21,5.55E-16,6.29E-18,1.64E-21,1,2.19E-17,2.29E-21,9.85E-16,2.85E-17,9.01E-12
60,5.77E-17,2.13E-17,5.56E-13,2.72E-15,1.74E-15,6.81E-15,2.15E-14,5.06E-21,1,3.82E-14
61,8.56E-11,9.71E-11,0.99999726,1.68E-07,1.17E-15,9.67E-15,3.18E-14,6.38E-09,2.58E-06,1.72E-11
62,1.55E-18,5.50E-22,1,5.55E-17,5.54E-20,8.08E-28,1.11E-21,1.12E-19,1.77E-14,1.16E-23
63,1.69E-21,2.87E-15,4.75E-13,1,2.86E-21,3.48E-13,3.69E-21,5.58E-09,7.68E-11,2.90E-13
64,1,2.14E-15,2.62E-10,4.56E-14,1.74E-12,6.42E-12,1.21E-09,4.16E-12,4.84E-11,5.97E-09
65,2.06E-06,1.76E-10,2.00E-06,2.21E-08,1.14E-10,1.76E-09,4.06E-11,0.9999938,1.47E-08,2.09E-06
66,1.41E-15,1.45E-11,1.86E-14,7.28E-16,1,3.39E-14,6.88E-15,1.90E-15,2.96E-08,2.48E-10
67,9.29E-16,4.55E-15,7.58E-18,1.16E-10,3.68E-14,1,1.69E-10,1.17E-17,6.94E-12,1.06E-08
68,4.54E-12,1,5.58E-11,2.35E-14,1.02E-09,4.36E-10,1.60E-09,1.74E-10,1.19E-09,3.42E-13
69,0.000135573,7.54E-09,1.16E-06,6.16E-08,3.03E-06,2.10E-05,0.9997615,4.98E-11,7.44E-05,3.36E-06
70,7.19E-16,3.34E-12,2.42E-11,9.42E-10,1.72E-09,1.02E-07,2.19E-13,4.19E-08,0.9999999,2.06E-11
71,3.84E-15,3.56E-16,1.51E-15,2.31E-10,3.05E-08,1.64E-09,2.26E-16,1.44E-09,8.73E-09,1
72,2.95E-15,1.47E-09,1,2.43E-12,2.57E-16,1.55E-20,2.77E-15,1.72E-12,5.98E-15,1.90E-17
73,2.54E-09,1.38E-09,1.17E-08,5.26E-09,4.12E-13,4.17E-12,3.54E-15,1,1.10E-10,1.84E-09
74,1,9.35E-12,1.10E-08,8.05E-13,2.46E-11,9.80E-14,3.83E-08,3.40E-12,5.80E-10,8.79E-11
75,4.33E-15,1.24E-12,6.44E-13,1,5.06E-15,1.16E-09,9.68E-18,1.57E-12,1.46E-11,1.20E-09
76,6.91E-08,1.08E-05,0.99982136,1.26E-05,4.93E-11,1.05E-11,2.83E-11,0.000153981,1.17E-06,1.40E-08
77,7.26E-14,1,2.07E-12,4.30E-13,5.55E-08,4.07E-10,1.14E-11,2.40E-09,6.55E-11,1.88E-10
78,9.71E-21,5.59E-13,2.05E-17,7.62E-20,1,1.30E-14,3.43E-18,3.39E-12,8.51E-14,3.20E-11
79,1.25E-11,0.99999964,5.33E-09,9.31E-13,1.77E-07,6.89E-11,1.01E-10,2.17E-07,5.91E-10,6.66E-10
80,1.89E-16,1.09E-12,3.90E-12,2.28E-18,1,4.18E-17,2.10E-15,6.61E-12,3.32E-11,2.84E-12
81,1.14E-15,1.79E-16,1.21E-13,6.59E-19,3.32E-13,3.52E-07,0.99999964,1.29E-25,3.64E-09,7.67E-19
82,7.07E-22,5.90E-23,9.63E-18,2.63E-19,1.34E-18,1.00E-16,4.19E-22,2.69E-20,1,1.92E-19
83,1.21E-15,1.47E-16,2.50E-16,1.75E-11,3.33E-08,3.75E-10,1.92E-18,7.66E-09,1.07E-07,0.9999999
84,2.16E-11,3.97E-12,9.04E-12,2.74E-12,2.53E-11,4.14E-12,3.20E-17,0.9999999,4.29E-12,1.67E-07
85,1,1.87E-13,3.54E-09,5.22E-12,2.28E-11,4.85E-13,3.33E-11,2.05E-11,1.60E-08,2.24E-09
86,1.61E-09,1.00E-09,8.84E-08,1.29E-13,0.99999976,3.91E-12,3.87E-11,7.83E-12,1.39E-11,1.06E-07
87,4.36E-14,2.20E-15,7.49E-18,5.14E-20,3.77E-10,1.10E-12,1,2.37E-23,1.37E-12,1.27E-17
88,5.44E-16,6.35E-16,1.65E-13,1,3.78E-17,5.34E-10,4.61E-19,9.25E-12,6.45E-10,4.63E-10
89,8.28E-10,0.99977845,6.17E-05,1.04E-10,1.32E-06,8.69E-08,0.000158252,9.33E-11,1.18E-07,2.34E-10
90,6.02E-21,9.93E-17,1.12E-17,1,2.51E-20,9.58E-12,2.86E-21,3.85E-15,1.53E-13,3.52E-13
91,1.06E-11,2.64E-13,1.61E-16,2.23E-06,2.99E-14,0.9999975,3.05E-09,1.06E-13,4.44E-09,2.07E-07
92,4.76E-12,5.50E-09,4.01E-12,1.19E-11,0.00628408,2.09E-10,2.85E-11,1.88E-09,8.29E-08,0.9937158
93,3.58E-08,2.99E-07,6.34E-07,6.24E-07,6.95E-12,1.11E-10,2.59E-13,0.99999833,2.00E-08,5.82E-08
94,1.61E-10,2.77E-06,1.50E-06,5.51E-08,2.79E-10,1.77E-12,1.41E-13,0.9999956,4.17E-11,1.23E-07
95,3.97E-10,4.87E-12,0.9998411,1.16E-06,5.55E-17,1.46E-13,1.14E-13,2.40E-09,0.000157674,3.53E-12
96,1.11E-07,4.16E-08,1.70E-06,0.99999726,1.16E-12,4.46E-07,5.33E-13,4.35E-08,1.49E-09,5.07E-07
97,1.15E-10,2.59E-15,1.61E-13,7.87E-13,5.22E-12,1.70E-07,0.99999976,4.96E-21,1.78E-07,8.08E-12
98,1.24E-14,0.9999993,6.03E-08,6.03E-12,5.80E-07,3.97E-10,3.96E-10,8.76E-10,1.47E-08,3.38E-10
99,1.15E-11,1,2.87E-10,1.95E-14,2.62E-09,2.91E-11,4.05E-10,6.72E-10,8.07E-11,3.51E-12
100,2.74E-18,3.57E-17,4.15E-22,5.58E-12,9.63E-15,1,1.18E-14,3.02E-18,2.16E-11,9.49E-09
101,1.01E-11,2.04E-13,9.09E-11,3.30E-10,2.91E-16,8.13E-15,2.84E-18,1,1.11E-12,2.83E-09
102,3.09E-12,4.83E-10,1.02E-10,2.09E-09,4.40E-12,3.95E-12,5.00E-16,1,2.51E-11,2.22E-09
103,8.42E-12,0.99999976,6.25E-10,4.14E-14,9.96E-08,2.94E-11,2.18E-10,1.87E-07,1.65E-10,3.39E-11
104,3.36E-16,1.27E-14,2.77E-16,9.37E-14,2.18E-10,1.47E-08,7.46E-10,6.05E-19,1,5.57E-13
105,2.51E-21,2.37E-12,3.15E-19,3.70E-22,1,2.52E-17,2.42E-17,1.20E-14,1.09E-12,3.57E-11
106,1.27E-19,1.06E-18,8.25E-14,6.95E-13,9.13E-16,3.08E-13,1.51E-19,2.69E-14,1,9.62E-13
107,1.36E-05,0.00045418,0.98829937,0.000716775,0.003910759,0.001615006,0.004753947,0.000193849,4.16E-05,9.12E-07
108,1.62E-13,5.04E-10,6.28E-10,6.10E-10,8.56E-06,4.53E-11,3.62E-16,9.56E-09,2.89E-07,0.9999912
109,3.32E-10,9.41E-08,3.72E-08,0.99999225,2.63E-09,7.59E-06,5.53E-10,1.86E-08,1.00E-08,3.19E-08
110,1.27E-09,3.64E-09,1.44E-11,3.23E-15,2.69E-08,3.01E-09,1,1.19E-18,2.72E-09,6.40E-14
111,1.78E-16,9.04E-19,1,5.70E-13,1.29E-18,1.23E-23,8.92E-19,2.22E-15,5.95E-14,2.60E-21
112,1,4.43E-15,7.25E-11,1.14E-16,3.51E-14,1.24E-14,2.84E-11,2.10E-15,2.36E-11,3.79E-12
113,1.90E-12,4.35E-10,1.19E-13,7.88E-11,0.00025736,4.04E-09,7.12E-11,3.36E-14,0.9997403,2.43E-06
114,5.11E-11,1.68E-14,5.47E-17,1.88E-06,2.19E-17,0.9999981,5.08E-12,1.79E-13,8.75E-13,2.15E-09
115,1.25E-14,3.00E-15,3.52E-18,6.28E-10,2.59E-12,1,1.15E-11,4.96E-14,3.22E-10,1.21E-11
116,4.58E-18,1.43E-12,7.21E-18,2.94E-19,1,1.25E-13,4.08E-15,2.26E-13,2.82E-12,6.37E-10
117,5.82E-15,1.74E-14,3.05E-14,2.42E-14,2.97E-16,9.22E-09,2.74E-09,3.64E-20,1,6.48E-14
118,1.12E-14,1.43E-12,1.41E-15,8.20E-09,7.00E-10,0.99999905,2.80E-11,2.94E-11,9.47E-07,1.38E-08
119,0.9999987,2.34E-12,1.05E-06,2.28E-10,6.87E-11,2.72E-12,3.75E-10,2.58E-11,2.74E-07,1.28E-09
120,1.99E-11,4.32E-10,1.03E-10,1.75E-10,3.57E-12,7.56E-13,2.56E-16,1,9.23E-12,1.65E-08
121,3.92E-19,1.12E-13,5.61E-17,1.50E-23,1,4.12E-17,1.71E-16,2.76E-16,1.86E-17,6.06E-13
122,5.61E-13,0.9999999,7.75E-11,2.03E-12,4.05E-10,1.73E-11,3.37E-13,1.43E-07,3.27E-11,1.58E-11
123,1,2.21E-13,1.87E-11,3.64E-13,3.57E-14,8.07E-11,1.38E-09,4.72E-12,2.14E-08,6.07E-11
124,2.16E-12,6.51E-15,4.08E-14,1.55E-15,6.32E-11,1.92E-09,1,8.06E-22,3.48E-09,3.62E-14
125,2.76E-23,1.45E-16,5.93E-16,1,7.42E-22,3.36E-16,2.01E-23,2.91E-17,2.25E-14,3.79E-16
126,6.88E-10,3.74E-08,1.21E-07,7.12E-08,4.11E-11,6.26E-11,3.56E-13,0.99999976,2.37E-09,1.78E-08
127,3.02E-12,1,1.89E-11,4.25E-14,1.13E-08,6.57E-11,2.06E-10,7.09E-09,1.65E-09,3.28E-12
128,8.18E-09,6.72E-12,1.82E-10,1.49E-09,1.37E-07,2.49E-08,1.19E-10,3.32E-13,0.99997795,2.19E-05
129,4.04E-13,1.74E-15,9.45E-17,6.69E-08,6.26E-16,0.99999964,1.91E-12,6.14E-13,7.82E-10,2.89E-07
130,9.85E-14,2.63E-09,3.98E-11,1.12E-16,1,1.27E-13,5.21E-11,2.83E-12,7.57E-14,1.33E-10
131,2.51E-10,2.29E-13,1,2.49E-10,1.59E-14,4.61E-19,1.15E-16,2.65E-10,2.90E-09,8.14E-15
132,1.73E-08,1.51E-07,3.40E-11,3.77E-11,3.10E-07,9.45E-09,3.48E-12,0.9999994,2.91E-11,1.60E-07
133,8.99E-18,2.68E-13,2.87E-16,6.15E-18,0.9999999,4.42E-16,8.06E-18,4.10E-13,7.43E-13,6.19E-08
134,5.42E-08,2.77E-09,5.19E-08,1.06E-08,1.58E-10,1.73E-10,1.63E-12,0.99999976,1.45E-08,1.25E-07
135,1,4.28E-14,1.04E-09,4.14E-13,5.85E-12,1.69E-13,3.20E-09,1.65E-12,4.30E-10,5.43E-10
136,1.89E-17,1.61E-14,6.03E-17,1.75E-09,4.19E-14,1,4.87E-09,6.85E-18,2.96E-12,7.34E-12
137,9.66E-21,3.16E-21,6.32E-16,5.95E-15,1.82E-18,3.95E-14,2.81E-16,5.21E-21,1,7.37E-16
138,2.76E-11,1.17E-12,0.99999857,1.39E-06,2.82E-17,3.17E-16,1.71E-14,2.88E-09,2.16E-08,1.34E-15
139,2.84E-11,0.9999999,1.75E-10,8.71E-13,6.88E-08,3.54E-10,1.27E-10,6.39E-08,4.19E-09,1.55E-10
140,8.30E-17,6.23E-17,1.77E-17,5.60E-11,3.47E-09,2.80E-12,1.46E-18,2.34E-12,5.59E-08,1
141,0.9999999,1.23E-14,3.94E-08,3.11E-11,7.40E-09,2.74E-12,1.33E-07,1.21E-13,3.90E-08,2.01E-08
142,9.52E-13,2.01E-07,0.99962103,0.000372114,2.29E-12,8.68E-11,1.74E-10,3.05E-06,3.43E-06,6.30E-11
143,1,1.64E-12,6.37E-09,6.03E-13,3.52E-11,3.42E-10,5.07E-08,3.65E-10,8.60E-09,4.83E-08
144,2.13E-12,5.68E-10,4.44E-12,5.42E-09,0.000213935,1.54E-06,1.12E-10,1.18E-07,7.34E-07,0.9997837
145,4.90E-12,5.49E-10,1.76E-09,2.04E-09,7.27E-12,1.05E-12,5.56E-16,1,7.78E-11,3.99E-09
146,6.31E-12,1.27E-07,9.54E-11,1.76E-10,1.23E-08,1.53E-09,9.38E-12,2.94E-11,0.9999994,4.52E-07
147,2.23E-16,4.94E-13,1.01E-11,1,7.65E-13,1.55E-09,1.28E-13,1.50E-11,1.46E-08,1.17E-13
148,3.50E-08,1.31E-08,6.50E-08,6.53E-08,3.62E-12,3.80E-11,3.41E-13,0.9999994,3.48E-09,4.78E-07
149,1.66E-14,6.50E-10,0.9999981,3.35E-07,3.08E-17,1.32E-14,3.66E-14,4.35E-09,1.58E-06,3.03E-15
150,0.99997926,1.11E-10,7.77E-07,2.22E-10,3.07E-12,1.22E-10,1.87E-09,1.15E-07,1.98E-05,2.63E-10
151,3.67E-12,9.03E-13,0.9999999,7.81E-08,1.43E-15,2.34E-15,5.77E-13,8.55E-11,1.53E-09,1.54E-14
152,3.18E-18,5.11E-12,8.13E-16,1.55E-18,1,1.05E-14,8.98E-17,1.48E-12,9.34E-14,8.59E-10
153,3.90E-15,5.68E-10,5.59E-07,0.000201307,5.35E-09,1.65E-10,4.59E-15,0.99979764,1.44E-08,4.90E-07
154,9.22E-17,1.03E-11,3.50E-15,4.41E-20,0.9999999,7.92E-13,2.69E-15,1.06E-13,1.29E-14,6.45E-08
155,2.84E-17,1.25E-19,6.23E-16,8.89E-16,4.32E-16,1.74E-13,1.86E-15,3.33E-22,1,5.36E-15
156,4.60E-10,1.72E-14,1,2.40E-08,1.18E-11,4.51E-13,1.50E-11,4.95E-13,1.70E-10,2.23E-13
157,6.28E-09,3.00E-13,1.14E-16,1.19E-16,7.73E-10,1.11E-08,1,6.81E-18,3.68E-09,3.42E-15
158,4.15E-14,2.18E-17,2.80E-10,4.09E-12,1.14E-15,1.60E-12,2.10E-14,4.88E-17,1,3.17E-12
159,2.62E-11,7.92E-17,1,4.48E-10,4.12E-13,1.22E-14,1.93E-11,2.68E-15,4.46E-09,2.12E-15
160,6.02E-17,6.84E-12,1,9.63E-09,3.36E-18,1.44E-18,1.83E-14,7.01E-13,4.22E-11,1.03E-18
161,3.17E-20,9.17E-21,6.86E-25,6.70E-16,6.53E-20,1,6.01E-15,1.91E-22,6.89E-15,2.10E-13
162,8.51E-23,5.61E-19,3.63E-18,1,2.03E-22,7.61E-14,4.37E-23,2.25E-14,8.84E-14,5.34E-14
163,3.51E-09,1.19E-07,1.54E-13,4.79E-10,2.47E-10,0.99995065,1.48E-08,1.77E-09,3.48E-05,1.44E-05
164,0.009365316,2.43E-09,1.69E-06,0.000502353,5.15E-07,0.000478138,0.001414077,1.67E-08,0.9882378,1.21E-07
165,1.67E-18,3.31E-13,4.33E-16,3.74E-18,1,7.46E-16,3.78E-18,1.39E-12,6.14E-14,1.84E-09
166,1,3.67E-22,1.36E-16,1.00E-17,2.79E-21,1.08E-13,2.50E-14,1.69E-17,8.88E-15,8.96E-15
167,8.89E-12,8.89E-15,7.97E-13,8.16E-14,6.00E-12,6.33E-06,0.9999937,8.80E-20,5.31E-09,3.56E-13
168,1.43E-12,5.30E-15,2.29E-15,2.36E-16,5.28E-12,4.44E-11,1,1.01E-22,5.41E-10,2.32E-16
169,6.40E-12,0.99999547,1.24E-09,4.20E-12,4.07E-06,3.96E-08,2.73E-08,2.94E-09,3.02E-07,3.31E-09
170,2.93E-13,1.36E-20,1,9.36E-10,1.50E-19,3.11E-19,1.37E-15,8.07E-17,6.47E-10,1.52E-18
171,1.58E-11,1.07E-08,1.00E-08,1,3.22E-13,6.22E-09,4.82E-13,2.58E-09,8.34E-11,4.46E-09
172,2.16E-19,5.37E-20,5.27E-12,5.25E-18,5.22E-17,2.07E-15,2.70E-19,1.63E-20,1,4.54E-16
173,7.80E-11,7.87E-15,2.34E-16,9.70E-18,4.40E-11,1.82E-10,1,1.64E-19,1.56E-10,4.29E-17
174,8.14E-09,0.9999933,5.59E-09,3.73E-12,4.70E-07,4.96E-08,4.88E-06,4.82E-09,1.26E-06,3.73E-10
175,3.10E-13,6.35E-17,1.93E-13,2.70E-10,4.30E-13,9.13E-07,1.22E-09,4.27E-17,0.99999905,5.77E-12
176,8.45E-10,7.90E-10,1.24E-07,1.41E-07,7.89E-13,6.76E-12,1.70E-14,0.99999964,6.45E-09,1.16E-07
177,4.90E-10,4.26E-08,6.29E-09,2.63E-09,3.42E-10,7.86E-11,5.30E-14,0.9999995,3.12E-11,4.23E-07
178,0.99999917,2.40E-14,1.03E-10,1.49E-11,3.21E-11,1.08E-08,7.76E-07,2.86E-10,8.37E-11,5.37E-08
179,7.85E-14,2.85E-10,3.50E-12,1.11E-10,8.50E-06,8.76E-07,1.87E-13,1.39E-08,1.04E-06,0.9999895
180,4.48E-08,1.34E-14,3.32E-10,4.98E-07,7.76E-09,1.76E-08,4.85E-07,3.37E-14,0.9999989,3.04E-08
181,1.88E-12,1.08E-08,3.34E-07,1.39E-06,2.06E-13,1.56E-12,1.10E-15,0.9999982,3.27E-09,5.43E-08
182,5.11E-10,2.22E-11,1.14E-10,3.30E-11,2.69E-08,8.88E-11,4.12E-11,1.68E-08,1.38E-06,0.99999857
183,0.99999857,3.45E-15,5.06E-12,9.33E-13,9.38E-15,1.92E-07,1.13E-06,9.24E-08,6.50E-11,1.35E-11
184,1.76E-15,8.24E-18,8.02E-20,3.48E-15,8.80E-17,1,9.10E-11,1.04E-16,1.87E-14,1.61E-11
185,3.68E-10,2.68E-14,2.13E-07,0.99999917,2.64E-12,1.27E-07,4.18E-12,5.45E-13,2.98E-07,1.19E-07
186,1.34E-08,6.81E-12,5.59E-13,3.63E-12,1.25E-09,6.14E-07,0.99999917,3.07E-15,2.25E-07,1.10E-11
187,2.14E-06,6.60E-10,6.17E-05,1.96E-05,1.87E-09,5.01E-07,1.36E-06,3.26E-10,0.9999145,6.71E-08
188,5.82E-18,3.56E-18,1.51E-23,6.56E-12,2.79E-18,1,1.65E-17,1.57E-18,1.29E-10,5.18E-13
189,1.08E-11,7.35E-15,3.53E-17,8.14E-09,3.47E-12,1,2.58E-09,4.92E-15,2.06E-09,3.11E-08
190,1.96E-17,1.65E-16,3.01E-17,2.15E-09,4.29E-16,1,4.57E-11,3.38E-17,6.42E-10,4.14E-10
191,9.13E-10,6.01E-15,3.34E-10,1.59E-10,1.04E-11,7.22E-10,5.56E-10,7.19E-16,1,6.00E-09
192,4.38E-12,0.9999999,2.21E-10,4.22E-14,4.68E-08,2.30E-11,1.03E-10,2.89E-08,1.23E-10,1.01E-11
193,2.28E-11,0.9999999,1.39E-10,1.77E-13,5.65E-08,8.82E-11,4.30E-10,7.31E-09,1.08E-08,4.74E-11
194,2.72E-13,6.50E-12,8.95E-10,6.19E-09,6.51E-16,8.54E-15,3.16E-18,1,6.79E-12,2.66E-10
195,4.07E-15,4.76E-15,8.44E-15,1.86E-10,1.31E-07,4.07E-09,4.40E-16,3.45E-08,1.43E-08,0.9999999
196,1.11E-10,1.35E-07,0.42806625,0.5511598,1.26E-09,2.53E-09,8.65E-11,0.020767659,6.15E-06,7.99E-10
197,4.65E-14,5.88E-10,6.55E-12,2.92E-10,4.70E-05,1.03E-08,3.07E-14,4.54E-07,5.51E-08,0.99995255
198,3.39E-17,3.12E-09,0.000316742,2.74E-06,2.76E-08,3.98E-16,6.43E-18,0.9996805,9.16E-13,2.33E-10
199,2.28E-13,2.90E-11,1.95E-09,1.69E-09,5.96E-15,2.24E-15,5.99E-18,1,1.11E-13,5.20E-09
200,1,7.69E-14,2.88E-09,5.68E-14,3.30E-13,1.70E-10,2.28E-09,9.75E-13,3.26E-09,1.38E-11
201,1.59E-14,8.64E-14,7.42E-15,8.35E-12,1.16E-06,3.37E-11,6.90E-17,9.70E-09,2.09E-06,0.99999666
